 -12.92000   0.19425E-06  -0.48490E-09  -0.61183E-10  -0.39541E-10  -0.39541E-10  -0.34463E-09
 -12.91000   0.19680E-06  -0.49154E-09  -0.61659E-10  -0.40042E-10  -0.40042E-10  -0.34980E-09
 -12.90000   0.19940E-06  -0.49830E-09  -0.62136E-10  -0.40552E-10  -0.40552E-10  -0.35507E-09
 -12.89000   0.20204E-06  -0.50518E-09  -0.62615E-10  -0.41070E-10  -0.41070E-10  -0.36043E-09
 -12.88000   0.20473E-06  -0.51218E-09  -0.63095E-10  -0.41596E-10  -0.41596E-10  -0.36590E-09
 -12.87000   0.20747E-06  -0.51931E-09  -0.63576E-10  -0.42132E-10  -0.42132E-10  -0.37147E-09
 -12.86000   0.21025E-06  -0.52656E-09  -0.64058E-10  -0.42676E-10  -0.42676E-10  -0.37715E-09
 -12.85000   0.21309E-06  -0.53393E-09  -0.64541E-10  -0.43230E-10  -0.43230E-10  -0.38293E-09
 -12.84000   0.21597E-06  -0.54144E-09  -0.65025E-10  -0.43793E-10  -0.43793E-10  -0.38883E-09
 -12.83000   0.21891E-06  -0.54909E-09  -0.65509E-10  -0.44366E-10  -0.44366E-10  -0.39485E-09
 -12.82000   0.22190E-06  -0.55687E-09  -0.65994E-10  -0.44949E-10  -0.44949E-10  -0.40098E-09
 -12.81000   0.22494E-06  -0.56479E-09  -0.66479E-10  -0.45542E-10  -0.45542E-10  -0.40723E-09
 -12.80000   0.13622E-06  -0.34230E-09  -0.39939E-10  -0.27559E-10  -0.27559E-10  -0.24725E-09
 -12.79000   0.13817E-06  -0.34738E-09  -0.40248E-10  -0.27939E-10  -0.27939E-10  -0.25125E-09
 -12.78000   0.14016E-06  -0.35254E-09  -0.40557E-10  -0.28326E-10  -0.28326E-10  -0.25534E-09
 -12.77000   0.14218E-06  -0.35781E-09  -0.40866E-10  -0.28720E-10  -0.28720E-10  -0.25951E-09
 -12.76000   0.14425E-06  -0.36317E-09  -0.41174E-10  -0.29121E-10  -0.29121E-10  -0.26376E-09
 -12.75000   0.14635E-06  -0.36864E-09  -0.41483E-10  -0.29529E-10  -0.29529E-10  -0.26810E-09
 -12.74000   0.14850E-06  -0.37421E-09  -0.41791E-10  -0.29945E-10  -0.29945E-10  -0.27253E-09
 -12.73000   0.15068E-06  -0.37989E-09  -0.42098E-10  -0.30368E-10  -0.30368E-10  -0.27705E-09
 -12.72000   0.15291E-06  -0.38567E-09  -0.42404E-10  -0.30799E-10  -0.30799E-10  -0.28167E-09
 -12.71000   0.15518E-06  -0.39157E-09  -0.42710E-10  -0.31238E-10  -0.31238E-10  -0.28638E-09
 -12.70000   0.15749E-06  -0.39758E-09  -0.43014E-10  -0.31686E-10  -0.31686E-10  -0.29119E-09
 -12.69000   0.15985E-06  -0.40370E-09  -0.43317E-10  -0.32142E-10  -0.32142E-10  -0.29610E-09
 -12.68000   0.16226E-06  -0.40995E-09  -0.43619E-10  -0.32606E-10  -0.32606E-10  -0.30112E-09
